,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
69,69,608604,2857,2020-11-08T00:00:00+00:00,1604793600,7,Time to be defined,TBD,503,Torino,501,Crotone,,,TBD
70,70,608605,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,501,Crotone,487,Lazio,,,TBD
71,71,608606,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,502,Fiorentina,506,Benevento,,,TBD
72,72,608607,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,505,Inter,503,Torino,,,TBD
73,73,608608,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,496,Juventus,490,Cagliari,,,TBD
74,74,608609,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,492,Napoli,489,AC Milan,,,TBD
75,75,608610,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,497,AS Roma,523,Parma,,,TBD
76,76,608611,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,498,Sampdoria,500,Bologna,,,TBD
77,77,608612,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,515,Spezia,499,Atalanta,,,TBD
78,78,608613,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,494,Udinese,495,Genoa,,,TBD
79,79,608614,2857,2020-11-22T00:00:00+00:00,1606003200,8,Time to be defined,TBD,504,Verona,488,Sassuolo,,,TBD
80,80,608615,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,499,Atalanta,504,Verona,,,TBD
81,81,608616,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,506,Benevento,496,Juventus,,,TBD
82,82,608617,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,500,Bologna,501,Crotone,,,TBD
83,83,608618,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,490,Cagliari,515,Spezia,,,TBD
84,84,608619,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,495,Genoa,523,Parma,,,TBD
85,85,608620,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,487,Lazio,494,Udinese,,,TBD
86,86,608621,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,489,AC Milan,502,Fiorentina,,,TBD
87,87,608622,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,492,Napoli,497,AS Roma,,,TBD
88,88,608623,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,488,Sassuolo,505,Inter,,,TBD
89,89,608624,2857,2020-11-29T00:00:00+00:00,1606608000,9,Time to be defined,TBD,503,Torino,498,Sampdoria,,,TBD
90,90,608625,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,501,Crotone,492,Napoli,,,TBD
91,91,608626,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,502,Fiorentina,495,Genoa,,,TBD
92,92,608627,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,505,Inter,500,Bologna,,,TBD
93,93,608628,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,496,Juventus,503,Torino,,,TBD
94,94,608629,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,523,Parma,506,Benevento,,,TBD
95,95,608630,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,497,AS Roma,488,Sassuolo,,,TBD
96,96,608631,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,498,Sampdoria,489,AC Milan,,,TBD
97,97,608632,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,515,Spezia,487,Lazio,,,TBD
98,98,608633,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,494,Udinese,499,Atalanta,,,TBD
99,99,608634,2857,2020-12-06T00:00:00+00:00,1607212800,10,Time to be defined,TBD,504,Verona,490,Cagliari,,,TBD
100,100,608637,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,490,Cagliari,505,Inter,,,TBD
101,101,608638,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,501,Crotone,515,Spezia,,,TBD
102,102,608639,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,495,Genoa,496,Juventus,,,TBD
103,103,608640,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,487,Lazio,504,Verona,,,TBD
104,104,608641,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,489,AC Milan,523,Parma,,,TBD
105,105,608642,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,492,Napoli,498,Sampdoria,,,TBD
106,106,608643,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,488,Sassuolo,506,Benevento,,,TBD
107,107,608644,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,503,Torino,494,Udinese,,,TBD
108,108,608635,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,499,Atalanta,502,Fiorentina,,,TBD
109,109,608636,2857,2020-12-13T00:00:00+00:00,1607817600,11,Time to be defined,TBD,500,Bologna,497,AS Roma,,,TBD
110,110,608645,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,506,Benevento,487,Lazio,,,TBD
111,111,608646,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,502,Fiorentina,488,Sassuolo,,,TBD
112,112,608647,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,495,Genoa,489,AC Milan,,,TBD
113,113,608648,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,505,Inter,492,Napoli,,,TBD
114,114,608649,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,496,Juventus,499,Atalanta,,,TBD
115,115,608650,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,523,Parma,490,Cagliari,,,TBD
116,116,608651,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,497,AS Roma,503,Torino,,,TBD
117,117,608652,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,515,Spezia,500,Bologna,,,TBD
118,118,608653,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,494,Udinese,501,Crotone,,,TBD
119,119,608654,2857,2020-12-16T00:00:00+00:00,1608076800,12,Time to be defined,TBD,504,Verona,498,Sampdoria,,,TBD
120,120,608655,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,499,Atalanta,497,AS Roma,,,TBD
121,121,608656,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,506,Benevento,495,Genoa,,,TBD
122,122,608657,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,490,Cagliari,494,Udinese,,,TBD
123,123,608658,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,502,Fiorentina,504,Verona,,,TBD
124,124,608659,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,505,Inter,515,Spezia,,,TBD
125,125,608660,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,487,Lazio,492,Napoli,,,TBD
126,126,608661,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,523,Parma,496,Juventus,,,TBD
127,127,608662,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,498,Sampdoria,501,Crotone,,,TBD
128,128,608663,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,488,Sassuolo,489,AC Milan,,,TBD
129,129,608664,2857,2020-12-20T00:00:00+00:00,1608422400,13,Time to be defined,TBD,503,Torino,500,Bologna,,,TBD
130,130,608665,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,500,Bologna,499,Atalanta,,,TBD
