Voti Fantacalcio 35 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Solo su www.fantacalcio.it i voti ufficiali per la tua lega,,,,,,,,,,,,,,,
QUESTO FILE NON PUO' ESSERE RIPRODOTTO NE' PUBBLICATO SU ALTRI SITI INTERNET,,,,,,,,,,,,,,,
E' DA CONSIDERARSI AD USO PERSONALE ESCLUSIVO DEGLI ISCRITTI DI FANTACALCIO.IT,,,,,,,,,,,,,,,
ATALANTA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
689,ALL,IACHINI,6,0,0,0,0,0,0,0,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
218,P,PERIN,6,0,1,0,0,0,0,0,0,0,0,0,0
1979,D,BARRECA,6*,0,0,0,0,0,0,0,0,0,0,0,0
2083,D,BIRASCHI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2759,D,CRISCITO,7,0,0,0,0,1,0,0,0,0,0,0,0
4307,D,ROMERO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
365,D,ZAPATA C.,6*,0,0,0,0,0,0,0,0,0,0,0,0
4529,D,ANKERSEN,6*,0,0,0,0,0,0,0,0,0,0,0,0
15,D,MASIELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
418,D,GOLDANIGA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4330,C,LERAGER,7,1,0,0,0,0,0,1,0,0,0,1,0
4384,C,JAGIELLO,7,0,0,0,0,0,0,0,0,1,0,0,0
4512,C,SCHONE,6,0,0,0,0,0,0,0,0,0,0,0,0
819,A,FAVILLI,6*,0,0,0,0,0,0,0,0,0,0,0,0
245,A,PANDEV,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2038,A,PINAMONTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
475,A,IAGO FALQUE,6,0,0,0,0,0,0,0,0,0,0,0,0
1911,ALL,NICOLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
250,P,HANDANOVIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
253,D,D'AMBROSIO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
322,D,DE VRIJ,6,0,0,0,0,0,0,0,0,0,0,0,0
2707,D,YOUNG,6,0,0,0,0,0,0,0,0,0,0,0,0
2572,D,GODIN,6,0,0,0,0,0,0,0,0,0,0,0,0
261,D,RANOCCHIA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2120,D,BASTONI,6,0,0,0,0,0,0,0,0,0,0,0,0
332,C,CANDREVA,6,0,0,0,0,0,0,0,0,0,0,0,0
801,C,GAGLIARDINI,6,0,0,0,0,0,0,0,0,0,0,0,0
2488,C,MOSES,6,0,0,0,0,0,0,0,0,0,0,0,0
1870,C,BARELLA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2556,C,ERIKSEN,6,0,0,0,0,0,0,0,0,0,0,0,0
265,C,BROZOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2764,A,MARTINEZ L.,6,0,0,0,0,0,0,0,0,0,0,0,0
2531,A,LUKAKU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2475,A,SANCHEZ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4416,ALL,CONTE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
453,P,SZCZESNY,6,0,2,0,0,0,0,0,0,0,0,0,0
662,D,ALEX SANDRO,5,0,0,0,0,0,0,0,0,0,0,0,0
4237,D,DANILO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4428,D,DE LIGT,6,1,0,0,0,0,0,0,0,0,0,0,0
294,D,RUGANI,6,0,0,0,0,0,0,0,0,0,0,0,0
2379,C,RABIOT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2472,C,RAMSEY,5,0,0,0,0,0,0,1,0,0,0,0,0
2166,C,BENTANCUR,5.5,0,0,0,0,0,0,0,0,0,0,0,0
184,C,BERNARDESCHI,5,0,0,0,0,0,0,0,0,0,0,0,0
697,C,CUADRADO,6,0,0,0,0,0,0,1,0,0,0,0,0
2200,C,DOUGLAS COSTA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2306,C,MATUIDI,6,0,0,0,0,0,0,0,0,0,0,0,0
2610,A,RONALDO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
309,A,DYBALA,6,0,0,0,0,0,0,0,0,0,0,0,0
688,ALL,SARRI,5,0,0,0,0,0,0,0,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,6,0,1,0,0,0,0,0,0,0,0,0,0
1999,D,LUKAKU J.,6,0,0,0,0,0,0,0,0,0,0,0,0
327,D,PATRIC,6,0,0,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2335,D,LUIZ FELIPE,6,0,0,0,0,0,0,0,0,0,0,0,0
645,C,MILINKOVIC-SAVIC,7,1,0,0,0,0,0,0,0,0,0,0,0
342,C,PAROLO,6,0,0,0,0,0,0,1,0,0,0,0,0
333,C,CATALDI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4424,C,JONY,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2263,C,LAZZARI,6,0,0,0,0,0,0,1,0,0,0,0,0
2085,C,LUIS ALBERTO,7,0,0,0,0,0,0,0,0,1,0,0,0
2188,C,MARUSIC,6,0,0,0,0,0,0,0,0,0,0,0,0
4388,A,ADEKANYE,6*,0,0,0,0,0,0,0,0,0,0,0,0
2284,A,CAICEDO,6,0,0,0,0,0,0,0,0,0,0,0,0
495,A,CORREA,6,0,0,0,0,0,0,0,0,0,0,0,0
785,A,IMMOBILE,7,1,0,0,0,0,0,0,0,0,0,1,0
826,ALL,INZAGHI S,7,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
385,P,GABRIEL,6,0,1,0,0,0,0,0,0,0,0,0,0
2747,D,PAZ,6,0,0,0,0,0,0,1,0,0,0,0,0
2241,D,LUCIONI,6,0,0,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2446,D,DONATI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2172,C,BARAK,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4475,C,MAJER,6,0,0,0,0,0,0,1,0,0,0,0,0
65,C,MANCOSU,6,0,0,0,0,0,0,0,0,0,0,0,0
4400,C,SHAKHOV,6,0,0,0,0,0,0,0,0,0,0,0,0
241,C,TACHTSIDIS,6.5,0,0,0,0,0,0,0,0,1,0,0,0
150,C,SAPONARA,7,1,0,0,0,0,0,0,0,0,0,0,0
658,A,FALCO,6.5,0,0,0,0,0,0,0,0,0,1,0,0
1939,A,LAPADULA,7.5,2,0,0,0,0,0,0,0,0,0,1,0
4417,ALL,LIVERANI,7,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,6,0,1,0,0,0,0,0,0,0,0,0,0
357,D,CALABRIA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
11,D,CONTI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2633,D,KJAER,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4401,D,GABBIA,6,0,0,0,0,0,0,0,0,0,0,0,0
4292,D,HERNANDEZ T.,6,0,0,0,0,0,0,1,0,0,0,0,0
460,D,ROMAGNOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
331,C,BIGLIA,6*,0,0,0,0,0,0,0,0,0,0,0,0
367,C,BONAVENTURA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4892,C,SAELEMAEKERS,6,0,0,0,0,0,0,0,0,0,0,0,0
2194,C,CALHANOGLU,7,0,0,0,0,0,0,0,0,2,0,0,0
1850,C,KESSIE',6.5,0,0,0,0,0,0,0,0,0,0,0,0
235,C,LAXALT,6,0,0,0,0,0,0,1,0,0,0,0,0
2818,C,BENNACER,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2530,A,IBRAHIMOVIC,7.5,2,0,0,0,0,0,0,0,0,0,1,0
186,A,REBIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
676,ALL,PIOLI,7,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
572,P,MERET,6,0,2,0,0,0,0,0,0,0,0,0,0
2816,D,DI LORENZO,6,0,0,0,0,0,0,0,0,0,0,0,0
392,D,KOULIBALY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
550,D,MAKSIMOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
142,D,MARIO RUI,5,0,0,0,0,0,0,0,0,0,0,0,0
406,C,CALLEJON,6,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,ELMAS,6,0,0,0,0,0,0,0,0,0,0,0,0
4287,C,LOBOTKA,6*,0,0,0,0,0,0,0,0,0,0,0,0
2775,C,RUIZ,6,0,0,0,0,0,0,0,0,0,0,0,0
2776,C,YOUNES,6*,0,0,0,0,0,0,0,0,0,0,0,0
4725,C,DEMME,6,0,0,0,0,0,0,0,0,0,0,0,0
152,C,ZIELINSKI,6,0,0,0,0,0,0,0,0,0,0,0,0
397,C,ALLAN,5,0,0,0,0,0,0,0,0,0,0,0,0
536,A,POLITANO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4517,A,LOZANO,6,0,0,0,0,0,0,1,0,0,0,0,0
409,A,INSIGNE,6.5,0,0,0,0,1,0,0,0,0,0,0,0
2641,ALL,GATTUSO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
159,P,SEPE,6,0,1,0,0,0,0,0,0,0,0,0,0
1864,D,BRUNO ALVES,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2525,D,DARMIAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
139,D,DERMAKU,6,0,0,0,0,0,0,0,0,0,0,0,0
2801,D,IACOPONI,6,0,0,0,0,0,0,1,0,0,0,0,0
770,D,PEZZELLA GIU.,6.5,0,0,0,0,0,0,0,0,0,0,0,0
28,C,KURTIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2802,C,BARILLA',6,0,0,0,0,0,0,0,0,0,0,0,0
27,C,GRASSI,6,0,0,0,0,0,0,1,0,0,0,0,0
430,C,BRUGMAN,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2833,C,KULUSEVSKI,7,0,0,0,0,1,0,0,0,0,0,1,0
2325,A,KARAMOH,5.5,0,0,0,0,0,0,0,0,0,0,0,0
637,A,SILIGARDI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,6.5,0,0,0,0,1,0,0,0,0,0,0,0
474,A,GERVINHO,6,0,0,0,0,0,0,0,0,0,0,0,0
123,A,INGLESE,6,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,7,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,6,0,1,0,0,0,0,0,0,0,0,0,0
554,D,ZAPPACOSTA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2214,D,KOLAROV,6.5,1,0,0,0,0,0,0,0,0,0,0,0
2296,D,MANCINI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
546,D,BRUNO PERES,7.5,2,0,0,0,0,0,0,0,0,0,0,0
4519,D,CETIN,6,0,0,0,0,0,0,0,0,0,0,0,0
1852,D,SPINAZZOLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4245,D,SMALLING,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4885,C,VILLAR,6,0,0,0,0,0,0,0,0,0,0,0,0
58,C,DIAWARA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2779,C,KLUIVERT,6*,0,0,0,0,0,0,0,0,0,0,0,0
530,C,PELLEGRINI LO.,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2766,C,ZANIOLO,7,1,0,0,0,0,0,0,0,0,0,0,0
779,C,CRISTANTE,6,0,0,0,0,0,0,0,0,0,0,0,0
652,A,KALINIC,7,1,0,0,0,0,0,0,0,0,0,0,0
4884,A,CARLES PEREZ,7,1,0,0,0,0,0,0,0,0,0,1,0
4418,ALL,FONSECA,7,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,5.5,0,2,0,0,0,0,0,0,0,0,0,0
2784,D,COLLEY,5,0,0,0,0,0,0,1,0,0,0,0,0
2141,D,DEPAOLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4895,D,YOSHIDA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4421,D,AUGELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
2104,D,BERESZYNSKI,4.5,0,0,0,0,0,0,1,0,0,0,0,0
2855,C,VIEIRA,5,0,0,0,0,0,0,1,0,0,0,0,0
2391,C,EKDAL,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1987,C,JANKTO,7,0,0,0,0,0,0,1,0,0,0,0,0
2008,C,LINETTY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2287,C,RAMIREZ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4404,C,THORSBY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
505,A,BONAZZOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
407,A,GABBIADINI,7,1,0,0,0,0,0,0,0,0,0,0,0
568,A,QUAGLIARELLA,6,0,0,0,0,0,0,0,0,0,0,0,0
4350,ALL,RANIERI C.,6,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
509,P,CONSIGLI,6.5,0,2,0,0,0,0,0,0,0,0,0,0
4521,D,MULDUR,5,0,0,0,0,0,0,0,0,0,0,0,0
2355,D,MARLON,5.5,0,0,0,0,0,0,0,0,0,0,0,0
521,D,PELUSO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2318,D,ROGERIO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4530,D,KYRIAKOPOULOS,6,0,0,0,0,0,0,0,0,0,0,0,0
528,C,MAGNANELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2857,C,TRAORE' HJ.,6*,0,0,0,0,0,0,0,0,0,0,0,0
2825,C,BOURABIA,4.5,0,0,0,0,0,0,0,1,0,0,0,0
1995,C,DJURICIC,6,0,0,0,0,0,0,0,0,0,0,0,0
827,C,LOCATELLI,7,0,0,0,0,0,0,1,0,0,0,0,0
531,A,BERARDI,6,0,0,0,0,0,0,0,0,0,0,0,0
4894,A,HARASLIN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2832,A,BOGA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2819,A,CAPUTO,6.5,0,0,0,0,1,0,0,0,0,0,0,0
4371,A,RASPADORI,6,0,0,0,0,0,0,0,0,0,0,0,0
2093,ALL,DE ZERBI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4520,P,LETICA,4.5,0,6,0,0,0,0,0,0,0,0,0,0
2261,D,VICARI,4,0,0,0,0,0,0,0,0,0,0,0,0
630,D,SALA,6*,0,0,0,0,0,0,0,0,0,0,0,0
169,D,TOMOVIC,4.5,0,0,0,0,0,0,0,0,0,0,0,0
708,D,FELIPE,4.5,0,0,0,0,0,0,0,0,0,0,0,0
2739,D,RECA,4.5,0,0,0,0,0,0,0,0,0,0,0,0
21,C,D'ALESSANDRO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
405,C,VALDIFIORI,6,0,0,0,0,0,0,0,0,1,0,0,0
1857,C,DI FRANCESCO F.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2659,C,DABO,5,0,0,0,0,0,0,0,0,0,0,0,0
2003,C,MURGIA,5,0,0,0,0,0,0,0,0,0,0,0,0
4486,C,STREFEZZA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4868,C,TUNJOV,6*,0,0,0,0,0,0,0,0,0,0,0,0
4939,A,CUELLAR,6*,0,0,0,0,0,0,0,0,0,0,0,0
383,A,PETAGNA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
306,A,CERRI,7,1,0,0,0,0,0,0,0,0,0,0,0
4918,ALL,DI BIAGIO,4,0,0,0,0,0,0,0,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,6,0,1,0,0,0,0,0,0,0,0,0,0
2288,D,N'KOULOU,5,0,0,0,0,0,0,1,0,0,0,0,0
2865,D,AINA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2788,D,BREMER,6.5,0,0,0,0,0,0,0,0,0,0,0,0
487,D,DE SILVESTRI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2171,D,LYANCO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
