Voti Fantacalcio 1 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
47,D,GASTALDELLO,6*,0,0,0,0,0,0,0,0,0,0,0,0
1896,D,MARTELLA,5,0,0,0,0,0,0,0,0,0,0,0,0
791,D,SABELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
4448,C,SPALEK,6,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,TONALI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4513,C,ZMRHAL,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4445,C,BISOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
1872,C,DESSENA,6,0,0,0,0,0,0,1,0,0,0,0,0
4413,A,AYE',5,0,0,0,0,0,0,1,0,0,0,0,0
4452,A,DONNARUMMA AL.,7,0,0,0,0,1,0,0,0,0,0,1,0
2102,ALL,CORINI,7,0,0,0,0,0,0,0,0,0,0,0,0
CAGLIARI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
611,P,RAFAEL,6.5,0,1,0,0,0,0,0,0,0,0,0,0
2653,D,LYKOGIANNIS,5,0,0,0,0,0,0,1,0,0,0,0,0
4454,D,PINNA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
1866,D,CEPPITELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2871,D,KLAVAN,5,0,0,0,0,0,0,0,0,0,0,0,0
111,C,BIRSA,6,0,0,0,0,0,0,0,0,0,0,0,0
112,C,CASTRO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4514,C,NANDEZ,6,0,0,0,0,0,0,0,0,0,0,0,0
627,C,IONITA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
467,C,NAINGGOLAN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
247,A,PAVOLETTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4455,A,RAGATZU,6*,0,0,0,0,0,0,0,0,0,0,0,0
306,A,CERRI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1874,A,JOAO PEDRO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
680,ALL,MARAN,5,0,0,0,0,0,0,0,0,0,0,0,0
FIORENTINA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1917,P,DRAGOWSKI,5.5,0,4,0,0,0,0,0,0,0,0,0,0
2164,D,MILENKOVIC,6.5,1,0,0,0,0,0,0,0,0,0,0,0
2309,D,PEZZELLA GER.,5,0,0,0,0,0,0,1,0,0,0,0,0
2174,D,VENUTI,5,0,0,0,0,0,0,0,0,0,0,0,0
2006,D,LIROLA,5,0,0,0,0,0,0,0,0,0,0,0,0
644,C,PULGAR,7.5,0,0,0,0,1,0,0,0,0,1,0,0
4377,C,CASTROVILLI,7,0,0,0,0,0,0,0,0,1,0,0,0
170,C,BADELJ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2002,C,CHIESA,7,0,0,0,0,0,0,0,0,0,0,0,0
2409,C,RIBERY,6,0,0,0,0,0,0,0,0,0,0,0,0
557,C,BENASSI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
771,A,BOATENG,7,1,0,0,0,0,0,1,0,0,0,0,0
2839,A,SOTTIL,7,0,0,0,0,0,0,0,0,0,0,0,0
2841,A,VLAHOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
763,ALL,MONTELLA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1843,P,RADU I.,5.5,0,3,0,0,0,0,0,0,0,0,0,0
2664,D,EL YAMIQ,6,0,0,0,0,0,0,0,0,0,0,0,0
244,D,GHIGLIONE,6.5,0,0,0,0,0,0,0,0,1,0,0,0
4307,D,ROMERO,5.5,0,0,0,0,0,0,1,0,1,0,0,0
365,D,ZAPATA C.,4.5,0,0,0,0,0,0,0,0,0,0,0,0
1979,D,BARRECA,5,0,0,0,0,0,0,0,0,0,0,0,0
2759,D,CRISCITO,6.5,0,0,0,0,1,0,0,0,0,0,0,0
4512,C,SCHONE,6,0,0,0,0,0,0,0,0,0,0,0,0
4330,C,LERAGER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
118,C,RADOVANOVIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2762,A,KOUAME',7,1,0,0,0,0,0,0,0,0,0,0,1
245,A,PANDEV,6*,0,0,0,0,0,0,0,0,0,0,0,0
2038,A,PINAMONTI,7,1,0,0,0,0,0,0,0,0,0,0,0
479,A,SANABRIA,6*,0,0,0,0,0,0,0,0,0,0,0,0
2821,ALL,ANDREAZZOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
250,P,HANDANOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
253,D,D'AMBROSIO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
261,D,RANOCCHIA,6,0,0,0,0,0,0,0,0,0,0,0,0
798,D,SKRINIAR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
295,D,ASAMOAH,6.5,0,0,0,0,0,0,0,0,1,0,0,0
1978,C,SENSI,7,1,0,0,0,0,0,0,0,0,0,0,0
181,C,VECINO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1870,C,BARELLA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
265,C,BROZOVIC,7.5,1,0,0,0,0,0,0,0,0,0,1,0
332,C,CANDREVA,7,1,0,0,0,0,0,0,0,0,0,0,0
801,C,GAGLIARDINI,6,0,0,0,0,0,0,0,0,0,0,0,0
2764,A,MARTINEZ L.,6,0,0,0,0,0,0,1,0,0,0,0,0
536,A,POLITANO,6,0,0,0,0,0,0,0,0,0,0,0,0
2531,A,LUKAKU,7,1,0,0,0,0,0,0,0,0,0,0,0
4416,ALL,CONTE,7.5,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
453,P,SZCZESNY,6,0,0,0,0,0,0,0,0,0,0,0,0
288,D,CHIELLINI,7,1,0,0,0,0,0,0,0,0,0,1,0
358,D,DE SCIGLIO,6,0,0,0,0,0,0,0,0,0,0,0,0
662,D,ALEX SANDRO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
286,D,BONUCCI,6,0,0,0,0,0,0,0,0,0,0,0,0
2379,C,RABIOT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
184,C,BERNARDESCHI,6*,0,0,0,0,0,0,1,0,0,0,0,0
697,C,CUADRADO,6,0,0,0,0,0,0,0,0,0,0,0,0
2200,C,DOUGLAS COSTA,7,0,0,0,0,0,0,0,0,0,0,0,0
299,C,KHEDIRA,6,0,0,0,0,0,0,1,0,0,0,0,0
2306,C,MATUIDI,6,0,0,0,0,0,0,0,0,0,0,0,0
469,C,PJANIC,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2610,A,RONALDO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
408,A,HIGUAIN,6,0,0,0,0,0,0,0,0,0,0,0,0
688,ALL,SARRI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,7,0,0,0,0,0,0,0,0,0,0,0,0
4397,D,VAVRO,6,0,0,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,7,0,0,0,0,0,0,1,0,0,0,0,0
2335,D,LUIZ FELIPE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
329,D,RADU,6.5,0,0,0,0,0,0,0,0,0,0,0,0
342,C,PAROLO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
333,C,CATALDI,6,0,0,0,0,0,0,0,0,0,0,0,0
2263,C,LAZZARI,7,0,0,0,0,0,0,1,0,0,0,0,0
2085,C,LUIS ALBERTO,7.5,0,0,0,0,0,0,0,0,1,1,0,0
338,C,LULIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2188,C,MARUSIC,6,0,0,0,0,0,0,0,0,0,0,0,0
645,C,MILINKOVIC-SAVIC,7.5,0,0,0,0,0,0,0,0,0,0,0,0
495,A,CORREA,7,1,0,0,0,0,0,0,0,0,0,0,0
785,A,IMMOBILE,8,2,0,0,0,0,0,0,0,0,0,1,0
826,ALL,INZAGHI S,7.5,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
385,P,GABRIEL,5.5,0,4,0,0,0,0,0,0,0,0,0,0
54,D,ROSSETTINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,5,0,0,0,0,0,0,0,0,0,0,0,0
4398,D,BENZAR,6,0,0,0,0,0,0,0,0,0,0,0,0
4470,D,CALDERONI,6,0,0,0,0,0,0,0,0,0,0,0,0
2241,D,LUCIONI,5,0,0,0,0,0,0,0,0,0,0,0,0
4475,C,MAJER,6,0,0,0,0,0,0,0,0,0,0,0,0
65,C,MANCOSU,6,0,0,0,0,0,0,0,0,0,0,0,0
179,C,PETRICCIONE,5.5,0,0,0,0,0,0,1,0,0,0,0,0
241,C,TACHTSIDIS,5,0,0,0,0,0,0,0,0,0,0,0,0
658,A,FALCO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4477,A,LA MANTIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1879,A,FARIAS,4.5,0,0,0,0,0,0,0,1,0,0,0,0
1939,A,LAPADULA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4417,ALL,LIVERANI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,6,0,1,0,0,0,0,0,0,0,0,0,0
357,D,CALABRIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2168,D,MUSACCHIO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2169,D,RODRIGUEZ R.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
460,D,ROMAGNOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2194,C,CALHANOGLU,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2692,C,CASTILLEJO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1850,C,KESSIE',5,0,0,0,0,0,0,0,0,0,0,0,0
4322,C,PAQUETA',5.5,0,0,0,0,0,0,1,0,0,0,0,0
375,C,SUSO,6,0,0,0,0,0,0,0,0,0,0,0,0
2818,C,BENNACER,6,0,0,0,0,0,0,0,0,0,0,0,0
2187,C,BORINI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2756,A,PIATEK,5,0,0,0,0,0,0,0,0,0,0,0,0
4510,A,RAFAEL LEAO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
681,ALL,GIAMPAOLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
572,P,MERET,5.5,0,3,0,0,0,0,0,0,0,0,0,0
142,D,MARIO RUI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2816,D,DI LORENZO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
390,D,GHOULAM,6,0,0,0,0,0,0,0,0,0,0,0,0
140,D,HYSAJ,6*,0,0,0,0,0,0,0,0,0,0,0,0
392,D,KOULIBALY,5,0,0,0,0,0,0,0,0,0,0,0,0
459,D,MANOLAS,6,0,0,0,0,0,0,0,0,0,0,0,0
397,C,ALLAN,5.5,0,0,0,0,0,0,1,0,0,0,0,0
406,C,CALLEJON,7.5,1,0,0,0,0,0,1,0,1,0,0,0
4479,C,ELMAS,6,0,0,0,0,0,0,0,0,0,0,0,0
2775,C,RUIZ,6.5,0,0,0,0,0,0,0,0,0,0,0,0
152,C,ZIELINSKI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
409,A,INSIGNE,8,1,0,0,0,1,0,0,0,1,0,1,0
410,A,MERTENS,7.5,1,0,0,0,0,0,0,0,0,0,0,0
2777,ALL,ANCELOTTI,7,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
159,P,SEPE,6,0,1,0,0,0,0,0,0,0,0,0,0
1864,D,BRUNO ALVES,5.5,0,0,0,0,0,0,0,0,0,0,0,0
73,D,GAGLIOLO,5,0,0,0,0,0,0,0,0,0,0,0,0
2801,D,IACOPONI,6,0,0,0,0,0,0,0,0,0,0,0,0
141,D,LAURINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
27,C,GRASSI,6,0,0,0,0,0,0,0,0,0,0,0,0
4423,C,HERNANI,6,0,0,0,0,0,0,1,0,0,0,0,0
2833,C,KULUSEVSKI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
430,C,BRUGMAN,6,0,0,0,0,0,0,0,0,0,0,0,0
2802,C,BARILLA',5.5,0,0,0,0,0,0,0,0,0,0,0,0
474,A,GERVINHO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
123,A,INGLESE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2325,A,KARAMOH,6*,0,0,0,0,0,0,0,0,0,0,0,0
637,A,SILIGARDI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,5.5,0,3,0,0,0,0,0,0,0,0,0,0
2016,D,FAZIO,4.5,0,0,0,0,0,0,0,0,0,0,0,0
554,D,ZAPPACOSTA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
464,D,FLORENZI,6,0,0,0,0,0,0,1,0,0,0,0,0
256,D,JUAN JESUS,4,0,0,0,0,0,0,1,0,0,0,0,0
2214,D,KOLAROV,7,1,0,0,0,0,0,0,0,0,0,0,0
2296,D,MANCINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2378,C,PASTORE,6,0,0,0,0,0,0,0,0,0,0,0,0
530,C,PELLEGRINI LO.,6,0,0,0,0,0,0,1,0,0,0,0,0
2201,C,UNDER,7,1,0,0,0,0,0,0,0,0,0,0,0
2766,C,ZANIOLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
779,C,CRISTANTE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2779,C,KLUIVERT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
647,A,DZEKO,7.5,1,0,0,0,0,0,0,0,0,0,0,0
4418,ALL,FONSECA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,7,0,3,0,0,0,0,0,0,0,0,0,0
2784,D,COLLEY,4.5,0,0,0,0,0,0,0,0,0,0,0,0
259,D,MURILLO,4.5,0,0,0,0,0,0,0,0,0,0,0,0
1868,D,MURRU,5,0,0,0,0,0,0,1,0,0,0,0,0
2104,D,BERESZYNSKI,4.5,0,0,0,0,0,0,0,0,0,0,0,0
2391,C,EKDAL,5.5,0,0,0,0,0,0,1,0,0,0,0,0
1987,C,JANKTO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2008,C,LINETTY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2334,C,LERIS,6,0,0,0,0,0,0,0,0,0,0,0,0
2855,C,VIEIRA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
505,A,BONAZZOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,5,0,0,0,0,0,0,0,0,0,0,0,0
407,A,GABBIADINI,6,0,0,0,0,0,0,0,0,0,0,0,0
568,A,QUAGLIARELLA,5,0,0,0,0,0,0,0,0,0,0,0,0
691,ALL,DI FRANCESCO,4.5,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
509,P,CONSIGLI,6.5,0,2,0,0,0,0,0,0,0,0,0,0
2355,D,MARLON,5,0,0,0,0,0,0,1,0,0,0,0,0
521,D,PELUSO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2318,D,ROGERIO,5,0,0,0,0,0,0,0,0,0,0,0,0
4426,D,TOLJAN,5,0,0,0,0,0,0,0,0,0,0,0,0
1895,D,FERRARI G.,5,0,0,0,0,0,0,0,0,0,0,0,0
4521,D,MULDUR,6,0,0,0,0,0,0,0,0,0,0,0,0
2825,C,BOURABIA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
827,C,LOCATELLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4501,C,OBIANG,6,0,0,0,0,0,0,1,0,0,0,0,0
2857,C,TRAORE' HJ.,6,0,0,0,0,0,0,0,0,0,0,0,0
2832,A,BOGA,6,0,0,0,0,0,0,0,0,0,0,0,0
2819,A,CAPUTO,6.5,1,0,0,0,0,0,0,0,0,0,0,0
4371,A,RASPADORI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2093,ALL,DE ZERBI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
316,P,BERISHA E.,6.5,0,3,0,0,0,0,0,0,0,0,0,0
780,D,CIONEK,5.5,0,0,0,0,0,0,1,0,0,0,0,0
708,D,FELIPE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4407,D,IGOR,7,0,0,0,0,0,0,0,0,1,0,0,0
2261,D,VICARI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
169,D,TOMOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
529,C,MISSIROLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2003,C,MURGIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2274,C,VALOTI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
21,C,D'ALESSANDRO,5,0,0,0,0,0,0,0,0,0,0,0,0
1857,C,DI FRANCESCO F.,7,1,0,0,0,0,0,0,0,0,0,0,0
28,C,KURTIC,6,0,0,0,0,0,0,0,0,0,0,0,0
533,A,FLOCCARI,6*,0,0,0,0,0,0,0,0,0,0,0,0
383,A,PETAGNA,7.5,1,0,0,0,0,0,0,0,1,0,0,0
2269,ALL,SEMPLICI,6,0,0,0,0,0,0,0,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,7,0,1,0,0,0,0,1,0,0,0,0,0
2192,D,BONIFAZI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2788,D,BREMER,6,0,0,0,0,0,0,1,0,0,0,0,0
487,D,DE SILVESTRI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2869,D,DJIDJI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
226,D,IZZO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2865,D,AINA,6,0,0,0,0,0,0,0,0,0,0,0,0
2789,C,MEITE',6*,0,0,0,0,0,0,0,0,0,0,0,0
238,C,RINCON,6,0,0,0,0,0,0,0,0,0,0,0,0
706,C,ANSALDI,6.5,0,0,0,0,0,0,1,0,1,0,0,0
556,C,BASELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2009,C,LUKIC,6,0,0,0,0,0,0,0,0,1,0,0,0
441,A,BELOTTI,7,1,0,0,0,0,0,0,0,0,0,1,0
315,A,ZAZA,7,1,0,0,0,0,0,1,0,0,0,0,0
2647,ALL,MAZZARRI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
UDINESE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2792,P,MUSSO,6,0,0,0,0,0,0,0,0,0,0,0,0
790,D,SAMIR,7,0,0,0,0,0,0,0,0,0,0,0,0
2315,D,STRYGER LARSEN,6,0,0,0,0,0,0,0,0,0,0,0,0
2870,D,TROOST-EKONG,6.5,0,0,0,0,0,0,0,0,0,0,0,0
770,D,PEZZELLA GIU.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4412,D,RODRIGO BECAO,7.5,1,0,0,0,0,0,0,0,0,0,1,0
1996,C,DE PAUL,6,0,0,0,0,0,0,0,0,0,1,0,0
4524,C,SEMA,6*,0,0,0,0,0,0,0,0,0,0,0,0
1986,C,FOFANA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
434,C,JAJALO,6,0,0,0,0,0,0,1,0,0,0,0,0
1933,C,MANDRAGORA,6,0,0,0,0,0,0,0,0,0,0,0,0
1943,A,NESTOROVSKI,6,0,0,0,0,0,0,0,0,0,0,0,0
2826,A,PUSSETTO,6,0,0,0,0,0,0,0,0,0,0,0,0
90,A,LASAGNA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2729,ALL,TUDOR,7,0,0,0,0,0,0,0,0,0,0,0,0
VERONA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2211,P,SILVESTRI,6.5,0,1,0,0,0,0,0,0,0,0,0,0
4495,D,KUMBULLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4409,D,RRAHMANI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4420,D,BOCCHETTI,6,0,0,0,0,0,0,0,0,0,0,0,0
4493,D,DAWIDOWICZ,4.5,0,0,0,0,0,0,0,1,0,0,0,0
581,D,FARAONI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2758,D,GUNTER,6*,0,0,0,0,0,0,0,0,0,0,0,0
4522,C,AMRABAT,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4498,C,HENDERSON L.,6,0,0,0,0,0,0,1,0,0,0,0,0
236,C,LAZOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2011,C,MIGUEL VELOSO,7,1,0,0,0,0,0,0,0,0,0,0,1
632,C,ZACCAGNI,6,0,0,0,0,0,0,0,0,0,0,0,0
600,C,VERRE,6,0,0,0,0,0,0,0,0,0,0,0,0
4507,A,TUTINO,6,0,0,0,0,0,0,0,0,0,0,0,0
1924,ALL,JURIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
