,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
90,90,198023,712,2011-11-05T17:00:00+00:00,1320512400,11,Match Finished,FT,522,Palermo,500,Bologna,3,1,Palermo
91,91,198024,712,2011-11-05T19:45:00+00:00,1320522300,11,Match Finished,FT,513,Novara,497,AS Roma,0,2,AS Roma
92,92,198025,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,499,Atalanta,490,Cagliari,1,0,Atalanta
93,93,198026,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,509,Cesena,867,Lecce,0,1,Lecce
94,94,198027,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,491,Chievo,502,Fiorentina,1,0,Chievo
95,95,198028,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,487,Lazio,523,Parma,1,0,Lazio
96,96,198029,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,489,AC Milan,1580,Catania,4,0,AC Milan
97,97,198030,712,2011-11-06T14:00:00+00:00,1320588000,11,Match Finished,FT,494,Udinese,1583,Robur Siena,2,1,Udinese
98,98,198033,712,2011-11-19T17:00:00+00:00,1321722000,12,Match Finished,FT,505,Inter,490,Cagliari,2,1,Inter
99,99,198034,712,2011-11-19T19:45:00+00:00,1321731900,12,Match Finished,FT,502,Fiorentina,489,AC Milan,0,0,draw
100,100,198035,712,2011-11-19T19:45:00+00:00,1321731900,12,Match Finished,FT,492,Napoli,487,Lazio,0,0,draw
101,101,198036,712,2011-11-20T11:30:00+00:00,1321788600,12,Match Finished,FT,500,Bologna,509,Cesena,0,1,Cesena
102,102,198037,712,2011-11-20T14:00:00+00:00,1321797600,12,Match Finished,FT,1580,Catania,491,Chievo,1,2,Chievo
103,103,198038,712,2011-11-20T14:00:00+00:00,1321797600,12,Match Finished,FT,495,Genoa,513,Novara,1,0,Genoa
104,104,198039,712,2011-11-20T14:00:00+00:00,1321797600,12,Match Finished,FT,496,Juventus,522,Palermo,3,0,Juventus
105,105,198040,712,2011-11-20T14:00:00+00:00,1321797600,12,Match Finished,FT,523,Parma,494,Udinese,2,0,Parma
106,106,198041,712,2011-11-20T14:00:00+00:00,1321797600,12,Match Finished,FT,1583,Robur Siena,499,Atalanta,2,2,draw
107,107,198042,712,2011-11-20T19:45:00+00:00,1321818300,12,Match Finished,FT,497,AS Roma,867,Lecce,2,1,AS Roma
108,108,198043,712,2011-11-25T19:45:00+00:00,1322250300,13,Match Finished,FT,494,Udinese,497,AS Roma,2,0,Udinese
109,109,198044,712,2011-11-26T17:00:00+00:00,1322326800,13,Match Finished,FT,867,Lecce,1580,Catania,0,1,Catania
110,110,198045,712,2011-11-26T17:00:00+00:00,1322326800,13,Match Finished,FT,513,Novara,523,Parma,2,1,Novara
111,111,198046,712,2011-11-26T19:45:00+00:00,1322336700,13,Match Finished,FT,499,Atalanta,492,Napoli,1,1,draw
112,112,198047,712,2011-11-26T19:45:00+00:00,1322336700,13,Match Finished,FT,487,Lazio,496,Juventus,0,1,Juventus
113,113,198048,712,2011-11-27T14:00:00+00:00,1322402400,13,Match Finished,FT,490,Cagliari,500,Bologna,1,1,draw
114,114,198049,712,2011-11-27T14:00:00+00:00,1322402400,13,Match Finished,FT,509,Cesena,495,Genoa,2,0,Cesena
115,115,198050,712,2011-11-27T14:00:00+00:00,1322402400,13,Match Finished,FT,522,Palermo,502,Fiorentina,2,0,Palermo
116,116,198051,712,2011-11-27T14:00:00+00:00,1322402400,13,Match Finished,FT,1583,Robur Siena,505,Inter,0,1,Inter
117,117,198052,712,2011-11-27T19:45:00+00:00,1322423100,13,Match Finished,FT,489,AC Milan,491,Chievo,4,0,AC Milan
118,118,198031,712,2011-11-29T19:45:00+00:00,1322595900,11,Match Finished,FT,492,Napoli,496,Juventus,3,3,draw
119,119,198053,712,2011-12-02T19:45:00+00:00,1322855100,14,Match Finished,FT,495,Genoa,489,AC Milan,0,2,AC Milan
120,120,198054,712,2011-12-03T19:45:00+00:00,1322941500,14,Match Finished,FT,505,Inter,494,Udinese,0,1,Udinese
121,121,198055,712,2011-12-03T19:45:00+00:00,1322941500,14,Match Finished,FT,492,Napoli,867,Lecce,4,2,Napoli
122,122,198056,712,2011-12-04T11:30:00+00:00,1322998200,14,Match Finished,FT,1580,Catania,490,Cagliari,0,1,Cagliari
123,123,198057,712,2011-12-04T14:00:00+00:00,1323007200,14,Match Finished,FT,500,Bologna,1583,Robur Siena,1,0,Bologna
124,124,198058,712,2011-12-04T14:00:00+00:00,1323007200,14,Match Finished,FT,491,Chievo,499,Atalanta,0,0,draw
125,125,198059,712,2011-12-04T14:00:00+00:00,1323007200,14,Match Finished,FT,502,Fiorentina,497,AS Roma,3,0,Fiorentina
126,126,198060,712,2011-12-04T14:00:00+00:00,1323007200,14,Match Finished,FT,496,Juventus,509,Cesena,2,0,Juventus
127,127,198061,712,2011-12-04T19:45:00+00:00,1323027900,14,Match Finished,FT,523,Parma,522,Palermo,0,0,draw
128,128,198062,712,2011-12-05T19:45:00+00:00,1323114300,14,Match Finished,FT,487,Lazio,513,Novara,3,0,Lazio
129,129,198063,712,2011-12-10T17:00:00+00:00,1323536400,15,Match Finished,FT,867,Lecce,487,Lazio,2,3,Lazio
130,130,198064,712,2011-12-10T17:00:00+00:00,1323536400,15,Match Finished,FT,1583,Robur Siena,495,Genoa,0,2,Genoa
131,131,198065,712,2011-12-10T19:45:00+00:00,1323546300,15,Match Finished,FT,505,Inter,502,Fiorentina,2,0,Inter
132,132,198066,712,2011-12-10T19:45:00+00:00,1323546300,15,Match Finished,FT,522,Palermo,509,Cesena,0,1,Cesena
133,133,198067,712,2011-12-11T14:00:00+00:00,1323612000,15,Match Finished,FT,499,Atalanta,1580,Catania,1,1,draw
134,134,198068,712,2011-12-11T14:00:00+00:00,1323612000,15,Match Finished,FT,500,Bologna,489,AC Milan,2,2,draw
135,135,198069,712,2011-12-11T14:00:00+00:00,1323612000,15,Match Finished,FT,490,Cagliari,523,Parma,0,0,draw
136,136,198070,712,2011-12-11T14:00:00+00:00,1323612000,15,Match Finished,FT,494,Udinese,491,Chievo,2,1,Udinese
137,137,198071,712,2011-12-11T19:45:00+00:00,1323632700,15,Match Finished,FT,513,Novara,492,Napoli,1,1,draw
138,138,198072,712,2011-12-12T19:45:00+00:00,1323719100,15,Match Finished,FT,497,AS Roma,496,Juventus,1,1,draw
139,139,198032,712,2011-12-13T19:45:00+00:00,1323805500,11,Match Finished,FT,495,Genoa,505,Inter,0,1,Inter
140,140,198073,712,2011-12-17T17:00:00+00:00,1324141200,16,Match Finished,FT,491,Chievo,490,Cagliari,2,0,Chievo
141,141,198074,712,2011-12-17T19:45:00+00:00,1324151100,16,Match Finished,FT,502,Fiorentina,499,Atalanta,2,2,draw
142,142,198075,712,2011-12-17T19:45:00+00:00,1324151100,16,Match Finished,FT,489,AC Milan,1583,Robur Siena,2,0,AC Milan
143,143,198076,712,2011-12-18T14:00:00+00:00,1324216800,16,Match Finished,FT,1580,Catania,522,Palermo,2,0,Catania
144,144,198077,712,2011-12-18T14:00:00+00:00,1324216800,16,Match Finished,FT,509,Cesena,505,Inter,0,1,Inter
145,145,198078,712,2011-12-18T14:00:00+00:00,1324216800,16,Match Finished,FT,495,Genoa,500,Bologna,2,1,Genoa
146,146,198079,712,2011-12-18T14:00:00+00:00,1324216800,16,Match Finished,FT,496,Juventus,513,Novara,2,0,Juventus
147,147,198080,712,2011-12-18T14:00:00+00:00,1324216800,16,Match Finished,FT,523,Parma,867,Lecce,3,3,draw
148,148,198081,712,2011-12-18T19:45:00+00:00,1324237500,16,Match Finished,FT,487,Lazio,494,Udinese,2,2,draw
149,149,198082,712,2011-12-18T19:45:00+00:00,1324237500,16,Match Finished,FT,492,Napoli,497,AS Roma,1,3,AS Roma
150,150,197923,712,2011-12-20T17:00:00+00:00,1324400400,1,Match Finished,FT,1583,Robur Siena,502,Fiorentina,0,0,draw
151,151,197924,712,2011-12-20T19:45:00+00:00,1324410300,1,Match Finished,FT,490,Cagliari,489,AC Milan,0,2,AC Milan
152,152,197925,712,2011-12-21T17:00:00+00:00,1324486800,1,Match Finished,FT,494,Udinese,496,Juventus,0,0,draw
153,153,197926,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,499,Atalanta,509,Cesena,4,1,Atalanta
154,154,197927,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,500,Bologna,497,AS Roma,0,2,AS Roma
155,155,197928,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,505,Inter,867,Lecce,4,1,Inter
156,156,197929,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,487,Lazio,491,Chievo,0,0,draw
157,157,197930,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,492,Napoli,495,Genoa,6,1,Napoli
158,158,197931,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,513,Novara,522,Palermo,2,2,draw
159,159,197932,712,2011-12-21T19:45:00+00:00,1324496700,1,Match Finished,FT,523,Parma,1580,Catania,3,3,draw
160,160,198083,712,2012-01-07T17:00:00+00:00,1325955600,17,Match Finished,FT,1583,Robur Siena,487,Lazio,4,0,Robur Siena
161,161,198084,712,2012-01-07T19:45:00+00:00,1325965500,17,Match Finished,FT,505,Inter,523,Parma,5,0,Inter
162,162,198085,712,2012-01-08T11:30:00+00:00,1326022200,17,Match Finished,FT,494,Udinese,509,Cesena,4,1,Udinese
163,163,198086,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,499,Atalanta,489,AC Milan,0,2,AC Milan
164,164,198087,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,500,Bologna,1580,Catania,2,0,Bologna
165,165,198088,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,490,Cagliari,495,Genoa,3,0,Cagliari
166,166,198089,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,867,Lecce,496,Juventus,0,1,Juventus
167,167,198090,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,513,Novara,502,Fiorentina,0,3,Fiorentina
168,168,198091,712,2012-01-08T14:00:00+00:00,1326031200,17,Match Finished,FT,497,AS Roma,491,Chievo,2,0,AS Roma
169,169,198092,712,2012-01-08T19:45:00+00:00,1326051900,17,Match Finished,FT,522,Palermo,492,Napoli,1,3,Napoli
170,170,198093,712,2012-01-15T11:30:00+00:00,1326627000,18,Match Finished,FT,487,Lazio,499,Atalanta,2,0,Lazio
171,171,198094,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,509,Cesena,513,Novara,3,1,Cesena
172,172,198095,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,491,Chievo,522,Palermo,1,0,Chievo
173,173,198096,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,502,Fiorentina,867,Lecce,0,1,Lecce
174,174,198097,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,495,Genoa,494,Udinese,3,2,Genoa
175,175,198098,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,496,Juventus,490,Cagliari,1,1,draw
176,176,198099,712,2012-01-15T14:00:00+00:00,1326636000,18,Match Finished,FT,523,Parma,1583,Robur Siena,3,1,Parma
177,177,198100,712,2012-01-15T19:45:00+00:00,1326656700,18,Match Finished,FT,489,AC Milan,505,Inter,0,1,Inter
178,178,198101,712,2012-01-16T19:45:00+00:00,1326743100,18,Match Finished,FT,492,Napoli,500,Bologna,1,1,draw
179,179,198103,712,2012-01-21T17:00:00+00:00,1327165200,19,Match Finished,FT,497,AS Roma,509,Cesena,5,1,AS Roma
180,180,198104,712,2012-01-21T19:45:00+00:00,1327175100,19,Match Finished,FT,499,Atalanta,496,Juventus,0,2,Juventus
181,181,198105,712,2012-01-22T11:30:00+00:00,1327231800,19,Match Finished,FT,500,Bologna,523,Parma,0,0,draw
182,182,198106,712,2012-01-22T14:00:00+00:00,1327240800,19,Match Finished,FT,867,Lecce,491,Chievo,2,2,draw
183,183,198107,712,2012-01-22T14:00:00+00:00,1327240800,19,Match Finished,FT,513,Novara,489,AC Milan,0,3,AC Milan
184,184,198108,712,2012-01-22T14:00:00+00:00,1327240800,19,Match Finished,FT,522,Palermo,495,Genoa,5,3,Palermo
185,185,198109,712,2012-01-22T14:00:00+00:00,1327240800,19,Match Finished,FT,1583,Robur Siena,492,Napoli,1,1,draw
186,186,198110,712,2012-01-22T14:00:00+00:00,1327240800,19,Match Finished,FT,494,Udinese,1580,Catania,2,1,Udinese
187,187,198111,712,2012-01-22T14:30:00+00:00,1327242600,19,Match Finished,FT,490,Cagliari,502,Fiorentina,0,0,draw
188,188,198112,712,2012-01-22T19:45:00+00:00,1327261500,19,Match Finished,FT,505,Inter,487,Lazio,2,1,Inter
189,189,198113,712,2012-01-28T17:00:00+00:00,1327770000,20,Match Finished,FT,1580,Catania,523,Parma,1,1,draw
190,190,198114,712,2012-01-28T19:45:00+00:00,1327779900,20,Match Finished,FT,496,Juventus,494,Udinese,2,1,Juventus
191,191,198115,712,2012-01-29T11:30:00+00:00,1327836600,20,Match Finished,FT,502,Fiorentina,1583,Robur Siena,2,1,Fiorentina
192,192,198116,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,509,Cesena,499,Atalanta,0,1,Atalanta
193,193,198117,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,497,AS Roma,500,Bologna,1,1,draw
194,194,198118,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,867,Lecce,505,Inter,1,0,Lecce
195,195,198119,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,491,Chievo,487,Lazio,0,3,Lazio
196,196,198120,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,495,Genoa,492,Napoli,3,2,Genoa
197,197,198121,712,2012-01-29T14:00:00+00:00,1327845600,20,Match Finished,FT,522,Palermo,513,Novara,2,0,Palermo
198,198,198122,712,2012-01-29T19:45:00+00:00,1327866300,20,Match Finished,FT,489,AC Milan,490,Cagliari,3,0,AC Milan
199,199,198123,712,2012-02-01T19:45:00+00:00,1328125500,21,Match Finished,FT,492,Napoli,509,Cesena,0,0,draw
200,200,198124,712,2012-02-01T19:45:00+00:00,1328125500,21,Match Finished,FT,494,Udinese,867,Lecce,2,1,Udinese
201,201,198125,712,2012-02-01T19:45:00+00:00,1328125500,21,Match Finished,FT,487,Lazio,489,AC Milan,2,0,Lazio
202,202,198126,712,2012-02-01T19:45:00+00:00,1328125500,21,Match Finished,FT,505,Inter,522,Palermo,4,4,draw
203,203,198127,712,2012-02-01T19:45:00+00:00,1328125500,21,Match Finished,FT,490,Cagliari,497,AS Roma,4,2,Cagliari
204,204,198128,712,2012-02-02T19:45:00+00:00,1328211900,21,Match Finished,FT,513,Novara,491,Chievo,1,2,Chievo
205,205,198133,712,2012-02-05T11:30:00+00:00,1328441400,22,Match Finished,FT,495,Genoa,487,Lazio,3,2,Genoa
206,206,198134,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,522,Palermo,499,Atalanta,2,1,Palermo
207,207,198135,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,867,Lecce,500,Bologna,0,0,draw
208,208,198136,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,513,Novara,490,Cagliari,0,0,draw
209,209,198137,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,497,AS Roma,505,Inter,4,0,AS Roma
210,210,198138,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,489,AC Milan,492,Napoli,0,0,draw
211,211,198139,712,2012-02-05T14:00:00+00:00,1328450400,22,Match Finished,FT,491,Chievo,523,Parma,1,2,Parma
