,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
0,0,196783,709,2014-08-30T16:00:00+00:00,1409414400,1,Match Finished,FT,491,Chievo,496,Juventus,0,1,Juventus
1,1,196784,709,2014-08-30T18:45:00+00:00,1409424300,1,Match Finished,FT,497,AS Roma,502,Fiorentina,2,0,AS Roma
2,2,196785,709,2014-08-31T16:00:00+00:00,1409500800,1,Match Finished,FT,499,Atalanta,504,Verona,0,0,draw
3,3,196786,709,2014-08-31T16:00:00+00:00,1409500800,1,Match Finished,FT,489,AC Milan,487,Lazio,3,1,AC Milan
4,4,196787,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,509,Cesena,523,Parma,1,0,Cesena
5,5,196788,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,495,Genoa,492,Napoli,1,2,Napoli
6,6,196789,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,522,Palermo,498,Sampdoria,1,1,draw
7,7,196790,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,488,Sassuolo,490,Cagliari,1,1,draw
8,8,196791,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,503,Torino,505,Inter,0,0,draw
9,9,196792,709,2014-08-31T18:45:00+00:00,1409510700,1,Match Finished,FT,494,Udinese,511,Empoli,2,0,Udinese
10,10,196793,709,2014-09-13T16:00:00+00:00,1410624000,2,Match Finished,FT,511,Empoli,497,AS Roma,0,1,AS Roma
11,11,196794,709,2014-09-13T18:45:00+00:00,1410633900,2,Match Finished,FT,496,Juventus,494,Udinese,2,0,Juventus
12,12,196795,709,2014-09-14T10:30:00+00:00,1410690600,2,Match Finished,FT,498,Sampdoria,503,Torino,2,0,Sampdoria
13,13,196796,709,2014-09-14T13:00:00+00:00,1410699600,2,Match Finished,FT,490,Cagliari,499,Atalanta,1,2,Atalanta
14,14,196797,709,2014-09-14T13:00:00+00:00,1410699600,2,Match Finished,FT,502,Fiorentina,495,Genoa,0,0,draw
15,15,196798,709,2014-09-14T13:00:00+00:00,1410699600,2,Match Finished,FT,505,Inter,488,Sassuolo,7,0,Inter
16,16,196799,709,2014-09-14T13:00:00+00:00,1410699600,2,Match Finished,FT,487,Lazio,509,Cesena,3,0,Lazio
17,17,196800,709,2014-09-14T13:00:00+00:00,1410699600,2,Match Finished,FT,492,Napoli,491,Chievo,0,1,Chievo
18,18,196801,709,2014-09-14T18:45:00+00:00,1410720300,2,Match Finished,FT,523,Parma,489,AC Milan,4,5,AC Milan
19,19,196802,709,2014-09-15T18:45:00+00:00,1410806700,2,Match Finished,FT,504,Verona,522,Palermo,2,1,Verona
20,20,196803,709,2014-09-20T16:00:00+00:00,1411228800,3,Match Finished,FT,509,Cesena,511,Empoli,2,2,draw
21,21,196804,709,2014-09-20T18:45:00+00:00,1411238700,3,Match Finished,FT,489,AC Milan,496,Juventus,0,1,Juventus
22,22,196805,709,2014-09-21T10:30:00+00:00,1411295400,3,Match Finished,FT,491,Chievo,523,Parma,2,3,Parma
23,23,196806,709,2014-09-21T13:00:00+00:00,1411304400,3,Match Finished,FT,495,Genoa,487,Lazio,1,0,Genoa
24,24,196807,709,2014-09-21T13:00:00+00:00,1411304400,3,Match Finished,FT,497,AS Roma,490,Cagliari,2,0,AS Roma
25,25,196808,709,2014-09-21T13:00:00+00:00,1411304400,3,Match Finished,FT,488,Sassuolo,498,Sampdoria,0,0,draw
26,26,196809,709,2014-09-21T16:00:00+00:00,1411315200,3,Match Finished,FT,499,Atalanta,502,Fiorentina,0,1,Fiorentina
27,27,196810,709,2014-09-21T16:00:00+00:00,1411315200,3,Match Finished,FT,494,Udinese,492,Napoli,1,0,Udinese
28,28,196811,709,2014-09-21T18:45:00+00:00,1411325100,3,Match Finished,FT,522,Palermo,505,Inter,1,1,draw
29,29,196812,709,2014-09-21T18:45:00+00:00,1411325100,3,Match Finished,FT,503,Torino,504,Verona,0,1,Verona
30,30,196813,709,2014-09-23T18:45:00+00:00,1411497900,4,Match Finished,FT,511,Empoli,489,AC Milan,2,2,draw
31,31,196814,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,490,Cagliari,503,Torino,1,2,Torino
32,32,196815,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,502,Fiorentina,488,Sassuolo,0,0,draw
33,33,196816,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,504,Verona,495,Genoa,2,2,draw
34,34,196817,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,505,Inter,499,Atalanta,2,0,Inter
35,35,196818,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,496,Juventus,509,Cesena,3,0,Juventus
36,36,196819,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,492,Napoli,522,Palermo,3,3,draw
37,37,196820,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,523,Parma,497,AS Roma,1,2,AS Roma
38,38,196821,709,2014-09-24T18:45:00+00:00,1411584300,4,Match Finished,FT,498,Sampdoria,491,Chievo,2,1,Sampdoria
39,39,196822,709,2014-09-25T18:45:00+00:00,1411670700,4,Match Finished,FT,487,Lazio,494,Udinese,0,1,Udinese
40,40,196823,709,2014-09-27T16:00:00+00:00,1411833600,5,Match Finished,FT,497,AS Roma,504,Verona,2,0,AS Roma
41,41,196824,709,2014-09-27T18:45:00+00:00,1411843500,5,Match Finished,FT,499,Atalanta,496,Juventus,0,3,Juventus
42,42,196825,709,2014-09-28T10:30:00+00:00,1411900200,5,Match Finished,FT,488,Sassuolo,492,Napoli,0,1,Napoli
