,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
0,0,197163,710,2013-08-24T16:00:00+00:00,1377360000,1,Match Finished,FT,504,Verona,489,AC Milan,2,1,Verona
1,1,197164,710,2013-08-24T18:45:00+00:00,1377369900,1,Match Finished,FT,498,Sampdoria,496,Juventus,0,1,Juventus
2,2,197165,710,2013-08-25T16:00:00+00:00,1377446400,1,Match Finished,FT,505,Inter,495,Genoa,2,0,Inter
3,3,197166,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,490,Cagliari,499,Atalanta,2,1,Cagliari
4,4,197167,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,487,Lazio,494,Udinese,2,1,Lazio
5,5,197168,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,868,Livorno,497,AS Roma,0,2,AS Roma
6,6,197169,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,492,Napoli,500,Bologna,3,0,Napoli
7,7,197170,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,523,Parma,491,Chievo,0,0,draw
8,8,197171,710,2013-08-25T18:45:00+00:00,1377456300,1,Match Finished,FT,503,Torino,488,Sassuolo,2,0,Torino
9,9,197172,710,2013-08-26T18:45:00+00:00,1377542700,1,Match Finished,FT,502,Fiorentina,1580,Catania,2,1,Fiorentina
10,10,197173,710,2013-08-31T16:00:00+00:00,1377964800,2,Match Finished,FT,491,Chievo,492,Napoli,2,4,Napoli
11,11,197174,710,2013-08-31T18:45:00+00:00,1377974700,2,Match Finished,FT,496,Juventus,487,Lazio,4,1,Juventus
12,12,197175,710,2013-09-01T16:00:00+00:00,1378051200,2,Match Finished,FT,497,AS Roma,504,Verona,3,0,AS Roma
13,13,197176,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,499,Atalanta,503,Torino,2,0,Atalanta
14,14,197177,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,500,Bologna,498,Sampdoria,2,2,draw
15,15,197178,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,1580,Catania,505,Inter,0,3,Inter
16,16,197179,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,495,Genoa,502,Fiorentina,2,5,Fiorentina
17,17,197180,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,489,AC Milan,490,Cagliari,3,1,AC Milan
18,18,197181,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,488,Sassuolo,868,Livorno,1,4,Livorno
19,19,197182,710,2013-09-01T18:45:00+00:00,1378061100,2,Match Finished,FT,494,Udinese,523,Parma,3,1,Udinese
20,20,197183,710,2013-09-14T16:00:00+00:00,1379174400,3,Match Finished,FT,505,Inter,496,Juventus,1,1,draw
21,21,197184,710,2013-09-14T18:45:00+00:00,1379184300,3,Match Finished,FT,492,Napoli,499,Atalanta,2,0,Napoli
22,22,197185,710,2013-09-14T18:45:00+00:00,1379184300,3,Match Finished,FT,503,Torino,489,AC Milan,2,2,draw
23,23,197186,710,2013-09-15T10:30:00+00:00,1379241000,3,Match Finished,FT,502,Fiorentina,490,Cagliari,1,1,draw
24,24,197187,710,2013-09-15T13:00:00+00:00,1379250000,3,Match Finished,FT,504,Verona,488,Sassuolo,2,0,Verona
25,25,197188,710,2013-09-15T13:00:00+00:00,1379250000,3,Match Finished,FT,487,Lazio,491,Chievo,3,0,Lazio
26,26,197189,710,2013-09-15T13:00:00+00:00,1379250000,3,Match Finished,FT,868,Livorno,1580,Catania,2,0,Livorno
27,27,197190,710,2013-09-15T13:00:00+00:00,1379250000,3,Match Finished,FT,494,Udinese,500,Bologna,1,1,draw
28,28,197191,710,2013-09-15T18:45:00+00:00,1379270700,3,Match Finished,FT,498,Sampdoria,495,Genoa,0,3,Genoa
29,29,197192,710,2013-09-16T18:45:00+00:00,1379357100,3,Match Finished,FT,523,Parma,497,AS Roma,1,3,AS Roma
30,30,197193,710,2013-09-21T16:00:00+00:00,1379779200,4,Match Finished,FT,490,Cagliari,498,Sampdoria,2,2,draw
31,31,197194,710,2013-09-21T16:00:00+00:00,1379779200,4,Match Finished,FT,491,Chievo,494,Udinese,2,1,Chievo
